collision_time,day_of_week,weather_1,type_of_collision,road_surface,road_cond_1,lighting,point_x,point_y,at_fault,party_soberiety,oaf_1,party_number_killed,party_number_injured,move_pre_acc,vehicle_year,stwd_vehicle_type,race,victim_age,victim_sex,victim_role,safety_equip_used,victim_seating_postion,victim_ejected,severe_injury
11:00:00,5,A,D,A,H,A,-118.2751896,34.08075624,N,A,N,0,1,Q,2015,C,O,40,M,1,PW,1,0,0
08:56:00,3,A,D,A,H,A,-117.9826201,34.0748201,N,A,ZZ,0,1,B,2017,C,A,48,F,2,GL,3,0,0
07:18:00,2,A,C,A,H,A,-118.27488,34.07252011,N,A,N,0,1,A,2016,C,B,29,M,1,PW,1,0,0
17:05:00,7,A,B,A,H,A,-118.4536974,34.41652,N,A,N,0,1,B,2011,C,W,46,M,1,PW,1,0,0
13:41:00,6,A,D,A,H,A,-118.2048552,33.96228347,N,A,N,0,1,B,2005,C,W,48,M,1,AW,1,0,0
17:11:00,4,A,C,A,H,C,-118.0020773,33.96183145,N,A,N,0,1,A,2009,C,A,22,M,1,PW,1,1,0
21:49:00,2,A,E,A,H,C,-118.4841035,34.22263385,Y,A,N,0,1,B,2012,C,H,27,M,1,NW,1,1,0
17:25:00,6,A,D,A,H,C,-118.2644101,34.14164012,N,A,ZZ,0,1,B,2017,C,W,25,M,1,PW,1,0,0
19:55:00,2,A,D,A,H,C,-118.1339701,33.88632008,N,A,N,0,1,E,2014,C,B,27,M,1,PW,1,0,0
14:43:00,5,A,D,A,H,A,-118.35274,33.94908,N,A,M,0,1,B,2006,C,H,52,M,1,PW,1,2,0
12:00:00,5,A,E,A,H,C,-118.3707461,33.96705334,Y,D,H,0,1,B,2012,C,B,30,M,1,BM,1,1,1
17:40:00,4,A,D,A,H,C,-117.7290101,34.10698001,N,A,N,0,1,B,2005,C,W,33,M,1,PW,1,1,0
18:48:00,1,A,B,A,H,C,-118.09096,34.09947034,N,A,N,0,1,B,2008,C,W,19,M,1,MW,1,0,0
18:30:00,5,A,D,A,H,C,-118.28843,34.06676002,N,A,N,0,1,B,2012,C,H,36,M,1,PW,1,1,0
18:56:00,3,A,D,A,H,C,-118.364713,33.92365001,N,A,N,0,1,B,2017,C,O,27,M,1,PW,1,3,0
14:15:00,2,A,D,A,H,A,-118.3440701,34.08345003,N,A,N,0,1,B,2010,C,W,35,M,1,PW,1,0,0
18:20:00,4,A,B,A,H,C,-118.4497109,34.06739181,N,A,N,0,1,B,2013,C,W,20,M,1,MW,1,1,0
15:12:00,4,A,D,A,H,A,-118.1181779,33.87754168,N,A,N,0,1,B,2002,C,W,38,M,1,PW,1,0,0
21:22:00,6,A,D,A,H,C,-117.8535301,34.0893501,N,A,N,0,1,B,2005,C,W,49,M,1,PW,1,1,1
19:20:00,5,A,D,A,H,C,-117.8836101,34.07527799,N,A,N,0,1,B,2015,C,W,20,M,1,PW,1,2,0
16:30:00,4,A,D,A,H,A,-118.4303201,33.99942005,N,A,N,0,1,B,2009,C,W,26,M,1,PW,1,1,0
19:30:00,5,A,A,A,H,C,-118.3373501,34.00711004,N,G,N,0,1,B,2007,C,B,46,M,1,PW,1,0,1
15:30:00,5,A,D,A,H,A,-118.3766249,34.04169852,Y,A,N,0,1,I,2007,C,H,25,M,1,PW,1,1,0
16:05:00,2,A,D,A,H,A,-118.3378301,34.03984,Y,A,N,0,1,I,2013,C,H,31,M,1,PW,1,1,0
16:30:00,5,A,A,A,H,B,-118.1876101,33.96795004,N,A,N,0,1,B,2006,C,H,52,M,1,PW,1,3,0
12:30:00,7,A,D,A,H,A,-118.3702001,33.97500012,Y,A,A,0,1,B,2009,C,B,25,M,1,PY,1,2,0
21:30:00,2,A,D,A,H,C,-118.3362301,34.11139004,N,A,N,0,1,B,2013,C,W,55,M,1,PW,1,1,1
20:15:00,4,A,D,A,C,C,-118.30044,33.90190006,N,A,N,0,1,B,2015,C,B,28,M,1,PW,1,0,1
14:59:00,5,A,D,A,H,A,-118.30044,33.89875865,N,G,N,0,1,B,2017,C,H,22,M,1,PW,1,1,1
08:20:00,1,A,C,A,H,A,-118.2828512,33.79058764,Y,A,N,0,1,B,2007,C,H,53,M,1,PW,1,1,0
14:30:00,3,A,C,A,H,A,-118.1515098,33.90493629,Y,A,N,0,1,B,2010,C,W,32,M,1,PV,1,1,0
18:10:00,5,A,D,A,H,A,-118.0174201,34.05591002,N,A,N,0,1,B,2016,C,H,24,M,1,PW,1,1,1
19:00:00,5,A,A,A,H,C,-118.50983,34.22855006,N,C,N,1,0,B,2002,C,H,29,M,1,PW,1,1,1
18:50:00,4,A,C,A,H,A,-118.5552801,34.26626012,N,G,N,1,0,B,2014,C,W,34,M,1,PW,1,1,1
11:25:00,1,A,D,A,H,A,-118.39528,33.99331,N,A,N,0,1,B,2006,C,H,19,M,1,PW,1,1,1
19:41:00,4,A,C,A,H,C,-118.4223111,33.99791673,N,A,N,0,1,A,2004,C,H,26,M,1,NW,1,0,0
22:10:00,5,A,C,A,H,C,-118.41716,34.01287004,N,A,N,0,1,A,2009,C,W,50,M,1,PW,1,3,0
17:25:00,5,A,C,A,H,C,-118.4111342,34.00278193,N,A,N,0,1,E,2005,C,W,41,M,1,GM,1,1,0
17:40:00,7,A,B,A,H,A,-118.3879495,34.01689281,N,A,N,0,1,B,2016,C,B,49,M,1,PW,1,1,1
11:56:00,2,A,A,A,H,A,-118.4183412,34.00962357,N,A,N,0,1,B,2015,C,H,28,M,1,PW,1,1,0
17:54:00,3,A,A,A,H,E,-118.40549,34.01684002,N,A,A,0,1,B,2013,C,A,43,M,1,PW,1,1,0
17:01:00,5,A,D,A,H,A,-118.3952779,33.99217876,N,A,A,0,1,B,2015,C,O,41,M,1,PW,0,1,0
18:50:00,3,B,D,A,H,C,-118.0562958,33.98468721,N,A,N,0,1,B,2005,C,H,28,M,1,PW,1,1,0
15:40:00,3,A,B,A,H,A,-118.0375896,34.02718093,N,A,N,0,1,B,2014,C,H,37,M,1,PW,1,0,0
11:50:00,5,A,F,A,H,A,-118.7182532,34.10598832,Y,A,N,0,1,M,2014,C,W,23,M,1,PW,1,1,1
18:05:00,7,A,B,A,H,C,-117.8875074,34.00830516,Y,A,N,0,1,B,2003,C,H,23,M,1,PW,1,1,0
06:45:00,2,A,D,A,H,A,-118.23322,33.96745012,N,A,N,0,1,B,2012,C,H,34,M,1,PW,1,1,0
16:50:00,2,B,B,A,H,A,-118.6408639,34.15810055,N,A,N,0,1,B,2016,C,A,22,F,1,PW,1,1,0
13:10:00,5,A,B,A,H,A,-118.2026502,33.85793055,N,A,N,0,1,B,2013,C,H,998,M,1,PW,1,1,0
18:55:00,3,A,B,A,H,D,-118.4188426,34.01285538,N,A,N,0,1,B,2003,C,W,62,M,1,PW,1,1,0
18:18:00,7,A,B,A,H,B,-118.4724026,34.16338448,N,A,N,0,1,B,2007,C,W,32,M,1,PW,1,1,1
10:15:00,2,B,D,A,H,A,-117.8850101,33.98583007,N,A,N,0,1,B,2016,C,H,25,M,1,PV,1,0,1
08:10:00,2,A,B,A,H,A,-118.124801,33.91308723,Y,A,A,0,1,B,2011,C,W,30,M,1,PW,1,0,0
15:45:00,1,A,B,A,H,A,-117.69473,34.12176,N,A,H,0,1,B,2014,C,W,22,M,1,PW,1,1,0
19:50:00,4,A,C,A,H,C,-118.2811839,34.00533972,Y,A,N,0,2,B,2012,C,H,21,F,2,PY,2,1,0
19:50:00,4,A,C,A,H,C,-118.2811839,34.00533972,Y,A,N,0,2,B,2012,C,H,30,M,1,PW,1,1,0
12:35:00,3,A,B,A,H,A,-117.9250788,33.99051209,Y,A,N,0,1,B,2015,C,H,33,F,1,PW,1,1,0
07:45:00,3,A,C,A,H,A,-118.1703111,33.87644356,Y,A,A,0,1,B,2012,C,H,25,M,1,PW,1,1,0
14:21:00,6,A,C,A,H,A,-118.1502252,34.60716631,Y,A,N,0,1,B,2016,C,B,25,M,1,PW,1,1,0
15:55:00,3,A,B,A,H,A,-118.16264,34.0364176,N,A,G,0,1,B,2011,C,H,46,M,1,PW,1,1,0
17:00:00,5,A,F,A,H,A,-118.3367187,33.92527543,Y,A,N,0,1,R,2006,C,H,33,M,1,PW,1,1,0
16:15:00,5,B,F,A,H,A,-118.2863393,33.91541171,Y,A,N,0,1,B,2009,C,H,38,M,1,PW,1,1,0
16:00:00,4,A,C,A,H,A,-118.1028045,33.9286128,Y,A,N,0,1,B,2015,C,W,39,M,1,PP,1,0,0
15:45:00,4,A,C,A,H,A,-118.1596941,33.9117669,Y,A,N,0,1,B,2009,C,W,23,M,1,PP,1,1,0
20:30:00,3,B,A,A,H,C,-118.2690001,33.90196011,N,A,N,0,1,B,2002,C,H,26,M,1,PW,1,1,1
08:05:00,1,B,C,A,H,A,-118.2797,33.92890567,N,A,A,0,1,B,2015,C,H,40,M,1,PW,1,1,0
20:00:00,7,A,F,A,H,C,-118.07735,33.97307001,Y,B,A,0,1,B,2011,C,H,25,M,1,PW,1,1,1
08:43:00,5,A,C,A,H,A,-118.4760611,34.09310405,Y,A,K,0,1,B,2016,C,W,40,M,1,PW,1,1,1
16:58:00,2,A,B,A,H,A,-118.4059329,33.99617208,N,A,N,0,1,B,2015,C,W,28,M,1,PW,1,1,1
16:30:00,4,A,B,A,H,A,-118.103873,33.92503931,Y,A,N,0,1,J,2016,C,A,31,M,1,PW,1,1,1
16:29:00,1,A,C,A,H,A,-118.1264008,33.91303486,N,A,N,0,1,H,2007,C,H,52,M,1,AP,1,2,0
06:25:00,4,A,B,A,H,A,-118.40141,33.98946,Y,A,N,0,1,B,2014,C,B,31,M,1,PW,1,1,0
16:50:00,4,A,C,A,H,A,-118.4024254,33.99178785,Y,A,N,0,1,B,2016,C,W,26,M,1,PW,1,1,0
16:30:00,3,A,A,A,H,A,-117.8384019,34.16700264,Y,A,N,0,1,Q,2015,C,W,33,M,1,PW,1,1,1
18:45:00,3,A,B,A,H,A,-118.0380265,34.14874276,N,A,N,0,1,B,2013,C,W,51,M,1,PW,1,1,0
18:45:00,3,A,B,A,H,A,-118.0380265,34.14874276,Y,A,N,0,1,J,2015,C,O,36,M,1,PW,1,1,0
14:45:00,5,A,D,A,H,A,-118.2302401,33.9647,N,A,N,0,1,B,2003,C,H,21,F,1,PW,1,1,0
19:50:00,6,A,F,A,H,A,-118.5338383,34.51936222,Y,A,N,0,2,B,2011,C,O,26,F,2,PY,2,1,0
19:50:00,6,A,F,A,H,A,-118.5338383,34.51936222,Y,A,N,0,2,B,2011,C,O,25,M,1,PW,1,1,0
15:10:00,7,A,C,A,H,A,-117.8238901,34.60333005,Y,A,N,0,1,B,2010,C,H,17,M,1,PW,1,0,0
07:20:00,2,A,C,A,D,A,-117.8700022,34.07187101,Y,A,N,0,1,B,2014,C,H,24,M,1,PW,1,1,0
13:30:00,4,A,F,A,H,A,-118.3433289,33.87427975,N,A,N,0,1,B,2007,C,H,34,M,1,PW,1,1,0
13:30:00,4,A,F,A,H,A,-118.3433289,33.87427975,Y,A,N,0,1,B,2009,C,H,41,M,1,PW,1,1,0
08:36:00,3,A,B,A,D,A,-118.0742943,33.9125462,Y,A,N,0,1,B,2007,C,W,44,M,1,PW,1,1,1
18:30:00,3,A,C,A,H,A,-118.4442456,34.02945978,Y,A,A,0,1,J,2013,C,W,25,F,1,PW,1,1,1
21:08:00,6,A,C,A,H,C,-118.2542318,34.05778251,Y,A,N,0,1,B,2006,C,H,43,M,1,PW,1,1,0
15:10:00,5,A,B,A,H,A,-118.2666293,33.87310902,N,A,N,0,1,B,2005,C,B,40,M,1,PW,1,1,0
09:35:00,3,A,B,A,H,A,-118.2684,33.92765243,N,A,A,0,1,B,2002,C,H,36,M,1,PW,1,1,1
14:30:00,6,B,F,A,H,A,-118.0321651,34.17511582,N,A,N,0,1,B,2015,C,H,21,M,1,PW,1,0,0
11:00:00,4,A,F,A,H,A,-118.16618,34.06225,Y,G,H,1,0,R,2014,C,O,26,M,1,PW,1,1,1
04:00:00,6,A,C,A,H,D,-118.3280265,33.86512496,Y,A,N,0,1,B,2016,C,O,29,M,1,PW,1,1,1
07:03:00,4,B,B,A,H,A,-118.1822184,33.90741236,N,A,N,0,1,B,2013,C,H,21,M,1,PW,1,1,0
05:20:00,5,A,C,A,H,B,-118.04625,33.86406,Y,A,N,0,1,B,2017,C,W,27,M,1,PW,1,1,1
08:54:00,1,A,F,A,H,A,-118.280553,33.98224031,Y,A,L,0,1,B,2005,C,W,29,M,1,PW,1,1,0
13:15:00,3,B,B,A,H,A,-118.3058417,33.93910737,Y,A,N,0,1,I,2017,C,H,15,F,1,PW,1,0,0
15:45:00,3,A,B,A,H,A,-118.03583,34.02794,Y,A,N,0,1,I,2017,C,H,21,M,1,PW,1,1,0
22:10:00,7,A,D,A,H,C,-118.0062901,33.92818002,Y,B,A,0,1,E,2007,C,H,35,M,1,PW,1,1,1
18:45:00,4,A,C,A,H,A,-118.1678706,33.9110189,N,A,N,0,1,B,2007,C,H,54,M,1,PW,1,2,0
15:35:00,4,A,B,A,H,A,-118.485212,34.01535048,N,A,N,0,1,B,2004,C,H,22,M,1,PQ,1,0,0
14:15:00,4,A,D,A,H,A,-117.8259914,34.62379131,Y,A,N,0,1,L,2006,C,H,16,M,1,PW,1,1,1
22:05:00,5,A,F,A,H,C,-118.2652897,33.8732665,Y,A,N,0,1,J,2012,C,W,32,M,1,PW,1,1,1
14:30:00,7,A,E,A,H,A,-118.1095837,34.33587568,Y,G,N,0,1,M,2007,C,O,25,M,1,PW,1,1,0
14:50:00,4,A,F,A,H,A,-118.2296201,33.96213004,Y,A,N,0,1,B,2012,C,H,20,M,1,PW,1,1,0
16:10:00,6,A,B,A,H,A,-117.8710701,34.36180915,N,A,N,0,1,B,2015,C,W,21,M,1,PW,1,1,1
07:40:00,1,A,C,A,H,A,-118.37121,33.98803,Y,A,N,0,1,B,2009,C,W,26,M,1,PW,1,1,1
19:50:00,4,A,D,A,H,B,-118.32654,33.8962919,N,A,N,0,1,B,2004,C,W,29,M,1,PW,1,1,1
16:35:00,1,B,B,A,H,A,-118.4374663,34.03450925,N,A,N,0,1,B,2017,C,W,43,M,1,PW,1,1,0
19:00:00,4,A,F,A,H,A,-118.1716076,34.2673686,Y,G,N,1,0,B,2016,C,A,26,M,1,PW,1,1,1
11:05:00,6,A,C,A,H,A,-118.6055885,34.14274762,N,G,N,1,0,B,2017,C,W,76,M,1,PW,1,1,1
16:55:00,6,A,C,A,H,A,-118.1467982,33.99748204,Y,A,G,0,1,B,2008,C,H,21,M,1,PW,1,1,0
06:45:00,1,A,C,A,H,A,-118.3877919,33.976985,Y,A,N,0,1,R,2007,C,H,31,M,1,PW,1,1,0
15:35:00,6,A,D,A,H,A,-118.9324881,34.04609578,N,A,A,1,1,B,2004,C,W,29,F,2,PW,0,1,1
15:35:00,6,A,D,A,H,A,-118.9324881,34.04609578,N,A,A,1,1,B,2004,C,W,36,M,1,PW,1,1,1
06:45:00,6,A,B,A,D,E,-118.1865012,33.87674003,N,A,N,0,1,B,2014,C,H,27,M,1,PW,1,0,0
09:35:00,2,A,B,A,H,A,-118.4551402,34.02788522,N,A,N,0,1,B,2013,C,A,32,M,1,PW,1,0,0
22:11:00,2,A,E,A,H,C,-117.6758618,34.19989762,Y,G,N,1,0,C,2016,C,H,29,M,1,PW,1,1,1
18:35:00,1,A,B,A,H,A,-118.5035049,34.32568666,N,A,N,0,1,B,2012,C,H,33,M,1,PW,1,1,1
06:30:00,5,A,F,A,H,A,-118.34204,33.87278,Y,A,N,0,1,R,2012,C,H,22,M,1,MW,1,1,0
15:55:00,4,A,B,A,D,A,-117.961205,34.07018449,Y,A,N,0,1,J,2003,C,O,29,M,1,PW,1,0,0
18:00:00,1,A,F,A,H,A,-118.1122006,34.15261868,N,A,L,0,1,B,2013,C,O,31,M,1,PW,1,0,0
12:48:00,5,A,F,A,H,A,-118.4631699,34.15950627,N,A,N,0,1,B,2005,C,W,46,M,1,PW,1,1,0
10:10:00,7,A,D,A,H,A,-117.713071,34.5327099,Y,A,N,1,0,B,2008,C,H,29,M,1,PW,1,1,1
06:05:00,1,A,B,A,D,B,-117.8688918,34.07176989,Y,A,N,0,1,B,2004,C,O,64,M,1,PW,1,0,0
12:50:00,7,A,C,A,H,A,-118.4682562,34.07474483,Y,A,N,0,1,B,2012,C,H,47,M,1,PW,1,1,0
11:15:00,6,A,B,A,H,A,-117.83523,34.0017,N,A,N,0,2,B,2010,C,H,49,F,2,PY,2,1,0
11:15:00,6,A,B,A,H,A,-117.83523,34.0017,N,A,N,0,2,B,2010,C,H,49,M,1,PW,1,1,1
17:24:00,2,A,B,A,H,A,-118.3116409,34.15467917,Y,A,N,0,1,I,2009,C,W,23,M,1,PW,1,0,0
06:20:00,4,A,B,A,H,A,-118.3449361,34.20876219,N,A,N,0,1,B,2017,C,H,24,M,1,PW,1,0,0
09:55:00,5,A,B,A,H,A,-118.10312,33.92454,N,A,N,0,1,A,2006,C,H,54,M,1,PW,1,0,0
06:17:00,2,A,D,A,H,B,-118.6568361,34.41986669,N,G,N,1,0,B,2016,C,W,27,M,1,PW,1,1,1
20:45:00,5,A,C,A,H,A,-118.2872503,33.8285191,Y,A,N,0,1,B,2015,C,H,20,M,1,PW,1,1,0
10:50:00,7,A,F,A,H,A,-118.6839991,34.07276311,Y,A,N,0,1,M,2009,C,W,56,M,1,PW,1,1,0
16:55:00,5,A,E,A,C,A,-117.7573417,34.07193176,Y,A,N,0,1,B,2017,C,H,32,F,1,PW,1,0,0
08:40:00,1,A,B,A,H,A,-118.2784674,33.85204733,N,A,N,0,1,B,2015,C,W,65,M,1,PW,1,1,0
02:05:00,1,A,C,A,H,C,-118.4391294,34.31598463,N,A,N,0,1,B,2008,C,H,25,M,1,PW,1,1,1
15:10:00,5,A,B,A,H,A,-118.4365092,34.03080569,N,A,N,0,1,B,2004,C,H,33,M,1,PW,1,1,0
20:20:00,7,A,D,A,H,C,-118.22796,34.20932008,N,G,N,0,1,B,2003,C,O,28,M,1,PW,1,3,1
13:05:00,1,A,B,A,H,A,-117.9348318,33.99082012,Y,A,A,0,1,B,2008,C,H,32,M,1,PV,1,1,1
15:50:00,6,A,C,A,H,A,-118.0592534,34.0082342,Y,A,N,0,1,B,2007,C,H,22,M,1,PW,1,1,0
18:40:00,1,A,E,A,H,D,-118.2353699,34.59890422,Y,B,A,0,1,B,2017,C,H,30,M,1,PW,1,1,1
08:15:00,3,A,F,A,H,A,-118.4820247,34.11597385,N,A,N,0,1,B,2013,C,W,39,M,1,PW,1,2,0
20:20:00,2,A,F,A,H,C,-118.30334,34.16989,Y,A,N,1,1,H,2008,C,H,25,M,1,PW,1,1,0
20:20:00,2,A,F,A,H,C,-118.30334,34.16989,Y,A,N,1,1,H,2008,C,H,18,F,2,PY,2,1,1
15:00:00,6,A,B,A,H,C,-118.2849366,33.86310857,Y,G,N,1,0,J,2006,C,H,32,M,1,PW,1,1,1
23:02:00,6,A,D,A,H,C,-118.1360301,34.18091006,Y,B,A,0,2,B,2015,C,B,32,F,2,PY,2,1,1
23:02:00,6,A,D,A,H,C,-118.1360301,34.18091006,Y,B,A,0,2,B,2015,C,B,36,M,1,PW,1,1,1
09:30:00,3,A,F,A,H,A,-118.3075292,34.03724739,Y,A,N,0,1,B,2017,C,W,29,M,1,PW,1,1,0
20:48:00,5,A,D,A,H,C,-118.3612801,33.9117001,N,A,N,0,1,B,2005,C,W,42,M,1,PW,1,0,1
06:33:00,4,A,D,A,H,C,-118.6173218,34.45614714,N,A,A,0,1,B,2004,C,H,16,M,1,PW,1,1,0
04:27:00,2,A,D,A,H,C,-118.4896734,34.31492325,Y,G,N,1,0,B,2017,C,W,53,M,1,PW,1,1,1
23:00:00,2,A,C,A,H,D,-118.4250904,34.46753635,N,A,A,0,2,D,2016,C,W,28,F,2,PY,2,0,0
23:00:00,2,A,C,A,H,D,-118.4250904,34.46753635,N,A,A,0,2,D,2016,C,W,45,M,1,PW,1,0,0
12:50:00,6,A,F,A,H,A,-118.1613101,34.29689005,Y,A,N,0,2,D,2015,C,W,68,F,2,PY,2,0,0
12:50:00,6,A,F,A,H,A,-118.1613101,34.29689005,Y,A,N,0,2,D,2015,C,W,79,M,1,PW,1,0,0
23:15:00,3,A,F,A,H,C,-118.0400544,34.06839385,Y,B,A,0,1,B,2015,C,H,26,M,1,PW,1,1,0
17:03:00,2,A,B,A,H,A,-117.8823505,34.12105089,N,A,N,0,1,B,2016,C,H,25,M,1,PW,1,1,1
18:05:00,7,A,C,A,H,D,-117.9185987,34.12800628,Y,A,N,0,1,B,2003,C,W,29,F,1,PW,1,1,0
08:40:00,6,A,C,A,H,A,-118.6213521,34.07371791,N,A,N,0,1,A,2013,C,W,56,M,1,PW,1,2,0
15:40:00,7,A,C,A,H,A,-118.6010149,34.44077923,N,A,N,0,1,B,2001,C,W,34,M,1,PW,1,1,1
09:00:00,2,A,C,A,H,A,-118.0948,33.94006,N,A,N,0,1,B,2008,C,H,28,M,1,PW,1,1,0
16:05:00,6,A,B,A,H,A,-117.9981267,34.0787754,N,A,N,1,0,B,2001,C,H,71,M,1,PW,1,0,1
23:00:00,6,A,B,A,H,C,-117.8197606,34.08755636,N,A,N,0,1,B,2013,C,H,31,M,1,PW,1,0,0
15:20:00,5,A,B,A,H,A,-118.3093124,34.03703699,N,A,N,0,1,B,2009,C,B,44,M,1,PW,1,1,1
18:05:00,7,A,E,A,H,D,-118.2356717,34.59905266,Y,G,N,1,1,B,2006,C,O,48,F,2,PW,2,1,1
12:00:00,1,A,D,A,H,A,-117.916015,34.01748307,Y,A,A,0,1,D,2017,C,H,25,M,1,PW,1,1,1
19:51:00,5,A,C,A,H,C,-118.0699299,34.14666749,N,A,N,0,1,A,2008,C,W,51,M,1,PW,1,0,0
17:10:00,6,A,C,A,H,D,-117.8999098,34.12099744,Y,A,G,1,0,B,2018,C,W,63,M,1,PW,1,0,1
18:05:00,7,A,E,A,H,D,-118.2356717,34.59905266,Y,G,N,1,1,B,2006,C,O,54,M,1,PW,1,1,1
09:38:00,6,A,F,A,H,A,-117.6948615,34.12288015,Y,A,N,1,1,R,2006,C,B,30,F,2,PY,2,1,1
09:38:00,6,A,F,A,H,A,-117.6948615,34.12288015,Y,A,N,1,1,R,2006,C,B,32,M,1,PW,1,1,0
05:05:00,4,A,D,A,H,C,-117.7977139,34.06912071,N,A,A,0,1,B,2014,C,O,34,M,1,PW,1,1,1
05:20:00,4,A,C,A,H,D,-118.498706,34.32225177,Y,A,N,1,0,H,2014,C,W,61,M,1,PW,1,1,1
15:30:00,6,A,C,A,H,A,-118.2199612,34.03821389,Y,G,N,1,0,B,2014,C,W,47,M,1,PW,1,1,1
23:10:00,7,A,D,A,H,C,-118.0640717,33.94179916,Y,G,N,1,0,B,2013,C,A,28,M,1,PW,1,1,1
16:30:00,3,A,D,A,H,A,-118.4492798,33.99586868,N,A,A,1,0,B,2017,C,W,36,F,1,PW,1,1,1
19:55:00,5,A,D,A,H,C,-118.3386383,34.06890869,N,A,N,1,0,B,2015,C,W,25,M,1,PW,1,1,1
04:25:00,7,B,B,A,H,D,-117.9937041,34.02505851,Y,G,N,1,0,B,2015,C,H,50,M,1,PW,1,1,1
05:45:00,2,A,C,A,H,C,-118.6023139,34.27702998,N,A,N,0,1,I,2015,C,W,33,M,1,PW,1,2,0
04:45:00,7,B,D,A,C,C,-118.0526967,34.04002189,Y,A,I,1,0,B,2013,C,H,39,M,1,PW,1,1,1
10:06:00,5,A,A,A,H,C,-117.8302133,34.00400689,Y,A,M,0,2,Q,2016,C,H,24,F,2,PY,0,1,1
10:06:00,5,A,A,A,H,C,-117.8302133,34.00400689,Y,A,M,0,2,Q,2016,C,H,23,M,1,PW,1,1,1
04:05:00,4,A,C,A,H,D,-118.4856499,34.16535115,Y,B,A,1,1,B,2008,C,H,28,M,1,PW,1,1,0
04:05:00,4,A,C,A,H,D,-118.4856499,34.16535115,Y,B,A,1,1,B,2008,C,H,20,F,2,PY,0,1,1
06:03:00,3,A,D,A,H,C,-118.0158463,33.88210678,N,G,N,1,0,B,2015,C,H,26,M,1,PW,1,1,1
14:50:00,6,B,D,A,H,A,-118.0772095,34.06272125,Y,D,A,1,0,B,2016,C,H,26,M,1,PW,1,1,1
20:34:00,3,A,D,A,H,C,-118.0636902,34.68992996,N,G,N,1,0,B,2006,C,H,21,M,1,PW,1,1,1
13:55:00,6,A,A,A,H,A,-117.9747696,34.05358124,N,A,N,1,0,B,2017,C,H,21,M,1,PW,1,1,1
18:45:00,7,A,A,A,H,A,-118.0843658,34.08043289,N,A,N,0,2,B,2011,C,A,22,F,2,PW,2,0,0
18:45:00,7,A,A,A,H,A,-118.0843658,34.08043289,N,A,N,0,2,B,2011,C,A,22,M,1,PW,1,0,0
22:30:00,5,A,D,A,H,C,-118.3090134,33.95996857,Y,A,A,0,3,B,2007,C,H,43,F,2,GM,4,0,0
11:37:00,5,A,D,A,H,A,-118.1276321,34.5798378,Y,A,N,0,1,D,2011,C,H,24,F,1,PV,1,0,0
22:30:00,5,A,D,A,H,C,-118.3090134,33.95996857,Y,A,A,0,3,B,2007,C,H,50,M,2,GM,2,0,0
22:30:00,5,A,D,A,H,C,-118.3090134,33.95996857,Y,A,A,0,3,B,2007,C,H,52,M,1,GM,1,0,0
20:25:00,2,A,C,A,H,C,-118.4672775,34.23553085,N,A,N,0,1,H,2016,C,H,28,M,1,PW,1,2,0
14:45:00,4,A,D,A,H,A,-118.5054779,34.2084198,N,A,N,0,1,B,2009,C,B,19,M,1,PW,1,0,1
16:25:00,3,B,D,A,H,B,-118.4127731,34.27472305,N,A,N,0,1,B,2004,C,B,32,M,1,PW,1,1,0
13:10:00,6,A,D,A,D,A,-118.5013657,34.2012291,N,A,N,0,1,B,2016,C,W,62,F,1,PW,1,0,0
08:05:00,1,C,E,B,H,A,-118.4083176,34.16487122,Y,A,N,0,1,M,2005,C,W,36,M,1,PW,1,1,1
07:20:00,3,A,C,A,H,A,-118.4225006,34.18667984,N,A,N,0,1,B,2006,C,H,34,M,1,PW,1,1,0
18:55:00,3,A,D,A,H,C,-118.3626404,34.17213821,N,A,ZZ,0,1,B,2012,C,W,49,M,1,PW,1,1,1
11:50:00,6,B,E,A,H,A,-118.4523315,34.30962372,Y,A,N,0,1,H,2012,C,W,52,M,1,PW,1,1,0
12:30:00,6,A,B,A,H,A,-118.4384003,34.23311615,Y,A,A,0,1,B,2005,C,H,21,M,1,PW,1,0,0
15:30:00,3,A,C,A,H,A,-118.073332,34.093705,N,A,N,0,1,B,2006,C,H,45,M,1,PW,1,1,0
15:20:00,4,A,D,A,H,A,-118.5360794,34.22370148,Y,A,N,0,1,B,2015,C,A,29,M,1,AM,1,1,0
13:45:00,4,A,E,A,H,A,-118.4588547,34.15258789,Y,A,N,0,1,E,2014,C,W,55,M,1,PW,1,2,0
17:15:00,1,A,D,A,H,C,-118.4662018,34.20053864,N,A,N,0,1,B,2016,C,W,28,M,1,PW,1,1,0
13:33:00,5,B,B,B,H,A,-118.0599899,34.05148315,N,A,N,0,1,B,2011,C,H,33,M,1,PW,1,1,0
12:57:00,4,A,D,A,H,A,-118.0732269,34.08423233,N,A,N,0,1,B,2017,C,A,27,M,1,PW,1,1,0
16:00:00,5,A,D,A,H,A,-118.5796967,34.19377899,N,G,N,0,1,B,2016,C,H,31,M,1,PW,1,1,0
18:35:00,6,A,D,A,H,C,-118.029125,34.100458,N,A,N,0,2,B,2011,C,H,35,F,2,PY,2,1,0
18:35:00,6,A,D,A,H,C,-118.029125,34.100458,N,A,N,0,2,B,2011,C,H,31,M,1,PW,1,1,0
08:45:00,4,A,D,A,H,A,-118.5360107,34.17650223,N,A,N,0,1,B,2007,C,W,48,M,1,PW,1,1,0
